x,BMA Mean,BMA Std
0.10101010101010102,1.336240894266083,0.0001914607344098432
0.25252525252525254,1.6989844785203811,0.00011756259201251248
0.494949494949495,2.3572980639393526,0.00026748590297696504
0.7474747474747475,2.938915247347047,0.0007287677193279344
0.8989898989898991,2.669980366365407,0.003300137189827607
